tradeRef,instrumentId,counterpartyId,quantity,price,currency,side,tradeDate
WFB-87543452-8273,1,2,35.3100,39.3996,USD,BUY,2026-06-20
ZKX-88457478-6865,1,8,31.2146,120.0216,USD,SELL,2026-05-31
TSF-19574224-5695,6,3,67.2010,174.5444,GBP,BUY,2026-05-30
VYJ-97788003-6640,11,1,78.8565,164.6458,USD,BUY,2026-06-03
TEG-48360270-6795,10,1,55.3633,450.1107,GBP,SELL,2026-05-31
YXY-45517605-2375,3,10,84.0052,61.1121,EUR,BUY,2026-06-04
SCN-61566830-8156,10,5,7.1040,443.4087,GBP,SELL,2026-06-10
CWN-83792818-1763,8,8,26.6047,414.1953,CHF,SELL,2026-06-24
CJW-83405648-8408,1,2,44.3905,350.1194,JPY,SELL,2026-06-10
OEN-84802084-1744,12,2,26.4127,224.4695,USD,SELL,2026-06-14
SFA-20368058-5185,5,1,97.4573,126.4955,JPY,SELL,2026-06-22
NMX-50028459-3476,2,1,76.4346,228.1936,CHF,SELL,2026-06-14
REI-99410057-0623,15,7,91.4281,306.1918,USD,SELL,2026-06-10
ZTK-15754643-5065,10,7,59.7175,377.9800,CHF,BUY,2026-06-12
HRS-48004171-2180,14,7,67.7275,48.4906,JPY,SELL,2026-05-28
BMN-90021768-1644,8,5,50.3517,201.8492,USD,BUY,2026-06-24
JZG-04456696-9563,3,3,4.8540,143.1160,GBP,BUY,2026-06-26
QMT-10169342-9978,9,5,13.0300,89.0886,GBP,BUY,2026-05-15
IFO-87606021-2564,4,9,64.5452,459.7983,EUR,BUY,2026-05-25
VQI-02887533-5792,2,2,79.6594,362.3502,USD,BUY,2026-05-28
JLW-07434222-4292,10,8,98.6161,486.7873,JPY,BUY,2026-06-20
DJQ-00831768-8135,15,3,82.7345,50.3562,GBP,SELL,2026-05-27
GUQ-84878058-3904,4,8,1.5946,204.9544,GBP,BUY,2026-06-02
VGV-11313541-7163,11,4,49.7068,139.9827,GBP,BUY,2026-06-13
QHN-24746487-3035,11,7,24.8991,442.5505,CHF,SELL,2026-06-05
HHL-97990373-3313,4,4,84.9659,300.5317,JPY,BUY,2026-06-09
OYQ-02629510-1351,6,8,96.4974,240.6303,GBP,BUY,2026-06-04
VFP-94170981-7029,3,10,90.7020,158.4159,GBP,SELL,2026-05-24
PLZ-96543421-9458,12,7,32.7310,23.1819,CHF,SELL,2026-05-28
HKY-25770290-8045,3,10,32.5247,164.9512,EUR,BUY,2026-06-02
GMU-23901603-0358,13,10,87.6692,277.8673,JPY,BUY,2026-06-03
CXZ-00077121-8703,10,5,63.1836,153.0456,CHF,BUY,2026-06-27
THK-47845689-2916,5,9,60.5872,110.4423,USD,BUY,2026-05-25
ULQ-44728560-2802,10,1,31.1756,354.4961,JPY,BUY,2026-05-19
PWU-07050791-0805,6,6,35.4473,104.0471,JPY,SELL,2026-05-19
JXG-11173060-5624,7,9,71.6000,111.8653,CHF,BUY,2026-06-24
AFQ-56104583-9465,13,7,17.9078,190.3205,USD,SELL,2026-06-29
OYB-45487491-4831,3,1,87.1324,84.5950,JPY,SELL,2026-06-06
NEE-16544361-4931,14,1,28.1854,122.8133,EUR,SELL,2026-06-03
XZH-98790000-2207,2,4,26.4952,129.3127,JPY,SELL,2026-06-02
FJG-74474150-5151,4,3,95.5124,95.9720,EUR,BUY,2026-05-23
YMY-89392853-9396,10,2,61.3487,397.5146,CHF,SELL,2026-06-28
BIY-87854859-4154,2,7,11.4792,489.0542,USD,BUY,2026-06-29
CMM-28320770-4991,1,7,3.2538,159.0662,CHF,SELL,2026-05-27
PEB-94354203-7793,14,5,84.1202,372.2379,CHF,SELL,2026-06-01
RTD-06612018-4151,5,10,66.3480,48.6926,GBP,BUY,2026-05-26
WVK-63814383-0306,5,5,19.7038,129.5251,GBP,SELL,2026-05-29
GML-04576625-3557,15,2,56.3994,53.5903,JPY,SELL,2026-06-04
JML-41215003-5642,7,4,9.9619,108.7999,GBP,SELL,2026-05-17
UNN-40389526-8463,9,10,76.4910,402.4143,EUR,BUY,2026-06-10
GDW-46927528-3192,7,5,58.1212,109.8283,JPY,BUY,2026-05-31
KWZ-22985831-5275,8,2,59.9538,423.3254,EUR,SELL,2026-06-17
VQH-01843257-7321,5,8,39.2127,470.1434,USD,SELL,2026-06-02
EDP-27006497-2800,2,10,34.6716,146.6749,EUR,BUY,2026-05-20
KFY-87746201-0591,12,5,52.3960,480.3022,JPY,SELL,2026-05-26
QQA-67033135-6954,1,5,40.3902,312.6355,JPY,SELL,2026-06-26
LTW-28671850-8716,1,10,52.3490,229.6468,JPY,SELL,2026-06-04
LVG-33853234-6198,10,10,39.1571,78.5090,GBP,SELL,2026-05-31
KPR-57913908-5078,9,5,95.6659,228.7669,USD,SELL,2026-05-20
OPY-50516943-6084,5,7,57.7673,336.3597,USD,BUY,2026-06-18
NIA-54054738-4186,4,4,60.9039,484.2999,JPY,BUY,2026-06-21
UEE-04644129-2365,12,1,88.9315,18.1626,USD,SELL,2026-06-07
LWS-70604419-0297,15,5,18.4938,63.0750,GBP,SELL,2026-05-22
YGV-50250310-7470,13,6,14.6262,457.5228,CHF,BUY,2026-06-24
GUC-02268644-0009,8,2,15.8665,94.2606,GBP,BUY,2026-06-10
XHI-14379042-8939,3,3,95.2117,196.2604,EUR,SELL,2026-06-03
DFM-94076449-1539,15,1,77.4238,104.8091,GBP,BUY,2026-06-09
TLD-46712943-7451,9,6,25.8177,114.2933,EUR,SELL,2026-05-26
HDI-85413919-1405,14,4,11.3229,386.8126,EUR,BUY,2026-06-06
PAF-89685076-5733,8,5,21.6088,238.4923,GBP,BUY,2026-05-20
TJA-03105843-2333,6,9,69.8863,446.5183,CHF,BUY,2026-05-27
XOV-72620285-6074,4,7,80.1792,303.9081,JPY,SELL,2026-06-16
LTF-80521007-9667,9,2,23.3940,345.3847,JPY,BUY,2026-06-17
NYQ-56363631-0286,1,9,83.2977,75.8584,JPY,BUY,2026-06-29
LOH-72939336-6631,11,3,57.2639,192.6182,EUR,BUY,2026-06-02
TOG-67156503-1725,3,7,82.6472,349.8532,GBP,SELL,2026-05-29
ZSM-21954863-6851,12,5,55.2523,64.7663,CHF,SELL,2026-06-06
DZM-63951387-6792,9,10,26.9976,69.5270,GBP,BUY,2026-06-26
ROQ-09169655-9801,7,2,13.9737,28.6525,CHF,BUY,2026-05-23
LQM-58526820-0879,7,7,36.7497,196.6756,GBP,SELL,2026-05-27
YQI-25597415-8414,12,7,49.2632,108.4633,EUR,BUY,2026-06-25
YIT-88282599-8608,12,5,61.4284,322.0515,CHF,BUY,2026-06-21
XPY-58291756-4089,15,7,76.3047,360.0335,JPY,BUY,2026-06-20
LWQ-11747079-3520,15,9,27.0901,395.9265,USD,SELL,2026-06-18
WPZ-42243407-2849,5,10,18.7207,204.8480,CHF,SELL,2026-06-27
MCT-15995306-3536,6,8,31.9579,332.2710,EUR,BUY,2026-06-18
BSR-94431609-6456,4,5,16.3610,189.8408,EUR,SELL,2026-06-17
MTA-40018034-2945,2,4,16.6518,244.5661,USD,SELL,2026-06-01
ELE-84806239-1641,8,1,82.6503,360.8599,EUR,SELL,2026-06-19
QPF-62642491-8880,10,7,12.8097,298.8593,JPY,SELL,2026-06-27
BBN-09947041-6458,8,7,54.3236,218.0452,GBP,SELL,2026-06-01
FGL-31780974-9014,6,5,24.3461,287.4809,EUR,BUY,2026-05-15
EXW-69694410-3635,5,6,29.0055,102.2665,CHF,BUY,2026-06-27
HBV-21030933-9733,8,3,54.1834,95.2175,EUR,SELL,2026-05-12
AQA-08490442-8990,5,4,91.7132,12.8527,JPY,BUY,2026-05-21
JII-10734079-4636,11,5,25.7845,412.4550,USD,SELL,2026-05-22
XKH-03101028-2056,13,8,27.0241,307.7289,JPY,BUY,2026-06-13
GRE-89434301-3921,8,4,32.6141,326.5222,USD,SELL,2026-06-07
COZ-44359488-6702,6,1,69.6826,411.4427,JPY,SELL,2026-06-07
PUO-11042547-5148,9,5,97.3603,367.2841,GBP,BUY,2026-05-21
FQW-70660673-5158,11,10,18.5394,366.3906,CHF,BUY,2026-05-20
OMQ-50976044-1938,6,7,43.7110,355.0205,USD,SELL,2026-06-24
XGT-49491190-7809,10,5,11.7272,12.7487,JPY,SELL,2026-06-07
YNY-92717443-8692,11,10,65.9403,47.1547,JPY,BUY,2026-05-26
LQJ-05960217-1042,7,3,60.9632,198.8569,EUR,BUY,2026-05-28
CEF-63323393-5496,13,4,34.0465,148.9213,USD,SELL,2026-05-28
PHH-27515943-9288,8,5,78.8541,87.3979,GBP,BUY,2026-05-18
VED-43817729-0639,2,1,54.1929,174.5337,JPY,SELL,2026-05-12
KML-75188094-3866,10,9,65.9689,338.3204,USD,SELL,2026-06-24
XRS-21867671-6574,9,1,88.2638,456.3370,CHF,BUY,2026-06-18
XMM-30270224-4836,9,9,30.2638,63.3720,GBP,BUY,2026-06-16
ZAD-46029928-5366,6,4,45.4287,162.0880,JPY,BUY,2026-06-02
YRE-36357309-9555,9,7,79.7661,488.9138,CHF,SELL,2026-06-06
GCY-43817361-9375,6,5,44.5130,221.8629,GBP,SELL,2026-06-17
JTU-82422852-9166,13,2,5.2311,63.5254,GBP,SELL,2026-05-31
LPU-03530467-0364,15,4,70.0197,354.8814,JPY,SELL,2026-05-28
BWH-23436913-6354,6,1,41.8033,335.3028,USD,SELL,2026-06-13
DUT-10201341-8971,12,1,8.9542,68.9755,GBP,SELL,2026-06-11
GJD-19216943-5060,3,9,87.0978,181.1725,EUR,SELL,2026-05-23
OMN-34205317-0689,8,7,19.8349,467.3027,CHF,BUY,2026-06-04
RLA-56746705-5552,5,9,99.2080,217.6087,JPY,SELL,2026-05-22
SET-54027482-3744,5,4,19.7145,177.4476,EUR,SELL,2026-06-07
QSZ-77986655-2004,15,10,5.1754,115.8874,CHF,BUY,2026-06-29
EJZ-49781116-2357,9,2,76.5086,12.9447,CHF,BUY,2026-06-12
RUH-64108379-8848,8,6,87.4016,299.7165,EUR,BUY,2026-05-29
BYM-70359558-8758,2,7,90.8228,260.5113,JPY,BUY,2026-05-28
XIU-87333621-0161,7,4,96.2715,468.6561,EUR,BUY,2026-06-21
HBZ-95421618-3823,7,6,94.5633,198.0305,CHF,SELL,2026-05-30
ECD-53340541-7615,4,10,17.4283,302.5550,CHF,SELL,2026-05-21
ARP-50374979-3407,8,2,70.6160,196.9277,CHF,BUY,2026-06-25
PGA-62471140-2143,13,9,98.1660,287.4897,GBP,BUY,2026-06-14
DUG-10282467-5197,3,6,3.4248,219.4494,USD,SELL,2026-05-25
EGE-61555057-9118,12,8,31.4387,435.6509,EUR,SELL,2026-06-07
MED-01762544-4415,15,4,31.4152,336.4271,EUR,BUY,2026-05-31
CXZ-28057556-2527,9,4,12.3340,32.0886,GBP,SELL,2026-06-08
TTG-42324062-1218,1,3,61.9363,147.1270,USD,BUY,2026-06-19
JIP-78201289-2812,10,8,23.0926,112.0929,CHF,SELL,2026-05-23
KGB-40837628-9237,4,9,50.4113,140.6823,EUR,SELL,2026-05-30
YTP-95760248-5614,11,9,22.1073,446.5329,GBP,BUY,2026-06-22
IEZ-57986277-4167,5,10,77.1820,264.3007,USD,SELL,2026-06-23
JGQ-75114889-5453,7,6,55.0310,21.5939,JPY,SELL,2026-05-25
QFR-20927362-8368,2,2,74.2198,205.9564,GBP,SELL,2026-05-19
GOP-02524598-0776,3,8,63.2974,338.3160,JPY,BUY,2026-05-23
XEU-38360917-2797,14,7,51.8565,476.8309,CHF,BUY,2026-05-18
TXF-49173036-0002,1,3,93.8242,56.2286,EUR,SELL,2026-06-05
TDG-68625049-0834,15,1,79.1045,414.8306,CHF,BUY,2026-05-24
PFE-16679583-1644,15,7,36.8138,497.6072,EUR,BUY,2026-06-26
PPC-34274921-4780,5,8,17.2784,89.1926,CHF,BUY,2026-05-28
STG-77503066-5965,15,1,25.7742,201.7109,EUR,BUY,2026-06-05
IHD-09220576-0057,8,2,70.7714,429.6043,USD,SELL,2026-06-05
FLX-48431196-0047,8,3,39.6731,307.5738,CHF,BUY,2026-06-02
OFV-32324495-3599,6,3,10.3102,412.3813,GBP,SELL,2026-06-09
MNR-17708780-8359,8,6,7.9210,119.0405,USD,SELL,2026-05-20
CUR-11449547-0486,10,5,35.7943,469.6820,JPY,BUY,2026-05-20
AXH-82620989-2680,2,8,70.6690,488.3820,GBP,BUY,2026-06-09
LIR-67579556-6993,4,7,81.1400,189.0596,GBP,SELL,2026-05-09
TGL-55219476-2657,1,1,22.4151,269.7160,GBP,BUY,2026-06-01
SQU-61987017-6350,5,8,98.7691,297.9630,USD,SELL,2026-06-24
ZHH-87353600-1556,15,2,96.9630,230.6309,JPY,BUY,2026-06-06
QKP-92442339-7353,2,2,63.6396,125.2456,EUR,BUY,2026-06-27
OHG-73665011-1214,10,5,27.5695,286.4154,CHF,BUY,2026-05-31
EBJ-43422267-5851,3,1,67.4335,270.8556,EUR,BUY,2026-06-14
WDI-67701321-8136,1,9,69.0811,160.7720,GBP,SELL,2026-05-30
RCI-01355065-8111,12,10,84.9230,320.7721,JPY,SELL,2026-06-17
BUX-74748129-7986,5,9,58.3482,143.1390,GBP,SELL,2026-06-02
GTK-08015549-3115,7,2,16.6667,479.8457,JPY,SELL,2026-05-20
JFA-35486127-3468,6,2,22.8408,177.7641,EUR,BUY,2026-05-21
PRC-83459583-6403,14,6,90.8665,19.8733,GBP,BUY,2026-05-27
IMH-50313707-7061,1,5,31.4226,143.0314,GBP,BUY,2026-05-29
EDP-92931593-0341,15,8,18.2455,160.0495,EUR,BUY,2026-05-13
SLN-27848434-9084,11,2,45.7203,24.7638,EUR,SELL,2026-05-21
LEH-53447688-5662,6,6,45.5911,142.5369,USD,SELL,2026-06-24
EQK-84284659-2279,10,3,73.2439,453.5016,GBP,SELL,2026-05-28
JMC-05451276-6789,15,9,17.0704,42.5014,JPY,BUY,2026-05-22
LJW-27070892-7652,14,6,18.0172,185.4182,EUR,BUY,2026-06-18
KVC-76086293-9804,13,8,94.2725,391.9873,USD,BUY,2026-05-24
UOS-25311939-9375,13,1,94.3162,208.7582,JPY,BUY,2026-06-14
YSC-93405398-9477,13,1,44.7940,410.5436,JPY,BUY,2026-06-09
MWV-44333582-3812,2,9,15.3691,430.7091,CHF,BUY,2026-05-29
EBL-99333738-0426,3,1,57.9935,289.3934,USD,SELL,2026-06-02
NUU-98524197-8805,1,5,12.4107,250.3986,USD,BUY,2026-06-01
JUS-01079163-2877,14,10,15.6477,196.7272,GBP,SELL,2026-06-04
VWF-45749792-7237,15,2,79.7908,438.7755,USD,SELL,2026-05-28
YHF-44728830-5198,11,1,94.0035,62.3663,USD,SELL,2026-05-23
JBM-06853979-9894,13,2,23.4895,60.9954,EUR,BUY,2026-05-23
XBP-83076815-2288,12,3,9.4538,49.9633,GBP,SELL,2026-05-30
NTN-62553848-4873,14,8,64.4370,443.7180,GBP,BUY,2026-06-08
DHW-23058160-7323,13,1,2.4490,488.7950,EUR,SELL,2026-06-07
GHY-56480659-2460,14,3,56.9879,351.6290,GBP,SELL,2026-06-23
GHO-46763802-5332,12,3,46.0179,433.9859,JPY,SELL,2026-05-31
WYL-69523244-3579,6,4,48.2167,459.9686,USD,SELL,2026-05-20
JMN-79621422-5610,13,5,68.2964,25.7672,GBP,BUY,2026-06-29
SXW-57264488-2389,13,6,49.4228,377.9113,USD,SELL,2026-05-29
HFH-06009310-2988,2,5,56.2639,265.1241,EUR,BUY,2026-06-13
RWG-74477142-7547,4,2,44.3969,33.0676,JPY,BUY,2026-05-22
NXW-38156792-2801,6,6,69.2829,373.6727,EUR,SELL,2026-06-15
MKZ-34084469-0947,13,2,94.1262,60.0049,GBP,SELL,2026-06-19
FMV-62253262-3574,6,3,6.4800,53.5373,GBP,SELL,2026-05-30
YKU-79003121-6964,4,6,48.5868,46.0144,USD,SELL,2026-06-05
BCL-35663877-9361,8,1,44.5840,285.3017,EUR,SELL,2026-05-21
VMG-75280128-1503,13,3,62.0174,495.2970,GBP,SELL,2026-06-10
EEG-74518223-5932,1,10,78.3591,141.0654,JPY,SELL,2026-05-23
IWI-96985730-2466,9,10,97.5837,153.8064,CHF,BUY,2026-06-03
HDI-07046634-6014,11,3,4.6943,49.5658,CHF,SELL,2026-06-06
VAG-02484703-3852,5,1,2.5083,194.6923,USD,BUY,2026-06-20
TTX-07399621-4283,14,9,66.2728,258.3280,CHF,BUY,2026-06-16
ZVN-03454140-9796,5,5,1.8227,24.4510,CHF,SELL,2026-05-23
MXA-61647946-6660,14,4,95.5061,123.3909,CHF,BUY,2026-06-11
AIE-48243759-4734,3,8,97.9341,339.9724,CHF,BUY,2026-06-19
PJV-86090534-5270,1,2,54.2538,480.4049,USD,BUY,2026-06-08
XAK-91462228-3260,10,9,95.2561,289.4546,CHF,BUY,2026-06-03
PVL-46944243-4407,8,6,47.3299,201.5730,USD,BUY,2026-05-25
BYS-26511575-1770,6,10,5.7605,289.3387,EUR,BUY,2026-05-19
XOI-72364693-4738,14,8,13.9756,488.8416,EUR,BUY,2026-05-28
ZCT-87417226-3157,13,10,66.7644,410.5733,GBP,SELL,2026-06-24
PRZ-68654936-3477,3,9,87.6976,370.5504,USD,BUY,2026-05-20
LCS-49702531-3434,4,8,91.6904,232.3090,EUR,BUY,2026-05-12
NUZ-05013253-2384,8,4,70.0913,26.9525,GBP,BUY,2026-05-30
PND-57178511-5255,14,5,59.3885,170.5003,USD,SELL,2026-06-04
HFL-20722726-0773,2,5,15.8019,149.9845,JPY,SELL,2026-05-20
RBC-21490310-2783,7,3,81.5274,498.1032,USD,BUY,2026-06-07
TNJ-30961068-0877,15,10,36.3470,21.9070,JPY,BUY,2026-05-27
MMD-78990443-5719,6,2,57.1768,91.0811,USD,BUY,2026-05-22
PJH-30470818-5584,14,8,6.3581,420.3650,USD,SELL,2026-06-08
SDO-70201992-9784,10,7,20.6451,424.0764,EUR,BUY,2026-05-30
ZBE-05767890-8497,13,5,51.2167,183.3832,CHF,SELL,2026-05-30
KLZ-96856403-4567,4,5,99.1697,363.4881,JPY,SELL,2026-06-03
YCA-65563896-8102,5,5,16.5943,273.5118,EUR,BUY,2026-06-08
ERS-64746976-0888,3,7,96.5920,81.3834,USD,SELL,2026-06-13
ULD-49716810-9479,5,5,39.9429,439.8911,JPY,SELL,2026-05-27
DZM-45829699-8740,11,8,56.6899,207.3097,USD,SELL,2026-05-29
IRS-55882141-8316,5,3,25.7352,144.7816,GBP,BUY,2026-06-24
TKC-87840799-6369,10,7,39.2341,326.0062,CHF,SELL,2026-06-10
NYI-24537577-1096,7,10,2.2646,241.8349,JPY,SELL,2026-06-01
WLG-00072315-3070,6,4,41.2412,308.7825,GBP,SELL,2026-05-29
OCH-08121318-5761,5,1,68.0096,174.4018,JPY,BUY,2026-05-19
UUL-28679993-6599,8,10,45.8516,386.3066,EUR,BUY,2026-06-19
AOM-42042962-7728,8,9,81.4321,168.1215,JPY,BUY,2026-06-07
AOW-91924336-8009,8,8,26.7689,232.0350,JPY,SELL,2026-06-06
MBQ-64710573-3789,7,7,64.1999,374.4778,CHF,SELL,2026-05-23
YJW-33454778-3664,11,2,74.0436,177.7599,GBP,SELL,2026-06-06
HKZ-18366289-4248,6,8,94.5761,279.8994,EUR,SELL,2026-05-23
NJZ-40142423-9928,12,9,19.0829,423.6374,USD,SELL,2026-05-20
RCA-83685595-9219,5,8,66.1962,414.9348,JPY,BUY,2026-05-30
IDN-33683327-1248,4,4,89.6503,48.1734,CHF,SELL,2026-06-04
XIC-02737705-8718,11,1,64.3394,334.9245,USD,BUY,2026-06-25
HFS-46520866-3366,7,5,59.2165,121.7790,JPY,BUY,2026-06-24
SBW-81557356-3214,4,5,92.3044,360.5381,JPY,BUY,2026-06-08
VTW-77221593-8287,11,8,2.9758,184.6703,JPY,BUY,2026-05-25
VBU-50005686-1552,15,9,2.2771,303.3079,USD,SELL,2026-06-22
WGV-69515893-0260,1,7,88.3095,404.8321,JPY,SELL,2026-05-25
YRS-83613395-4576,11,8,5.9196,172.0209,JPY,SELL,2026-05-28
KYH-03879965-5159,2,9,36.0792,126.5641,JPY,BUY,2026-06-16
KSL-84323131-5056,11,6,27.6061,480.5300,JPY,BUY,2026-05-21
YFI-90999563-9302,5,7,95.8107,377.3956,CHF,SELL,2026-06-29
JZZ-65292569-9864,4,6,67.9297,63.6586,EUR,SELL,2026-05-27
NGU-51193178-8843,9,7,9.4263,82.0862,EUR,BUY,2026-05-26
IZP-76563173-1663,7,1,97.7173,190.6512,JPY,BUY,2026-05-20
NTW-40265187-6121,13,6,20.9123,452.2614,EUR,SELL,2026-05-28
BLM-94050688-0392,1,5,66.1121,374.6648,CHF,SELL,2026-06-05
HYL-67513894-0417,9,6,62.8388,78.7534,JPY,SELL,2026-06-10
JBV-60825593-8629,12,6,35.9760,258.5267,EUR,SELL,2026-05-21
WWP-31418220-4442,10,1,60.5196,371.8118,USD,SELL,2026-06-12
TAI-16876807-5330,11,3,48.1455,266.7949,GBP,BUY,2026-06-05
CEO-12808833-4580,4,7,21.3569,313.5622,GBP,BUY,2026-06-01
NWV-95359412-0753,11,2,91.5609,67.3203,JPY,SELL,2026-06-04
GZW-07837637-5635,15,3,63.6309,48.9292,CHF,SELL,2026-06-13
HRM-38563101-1528,8,7,35.5495,300.7384,EUR,SELL,2026-06-04
HDM-99645117-2184,14,3,4.7953,173.7732,EUR,SELL,2026-05-17
JRS-88038847-4350,6,2,6.2460,287.1223,EUR,SELL,2026-06-09
XKG-40868804-2152,3,8,97.9721,426.1687,EUR,SELL,2026-05-29
XTE-42009755-3709,9,1,61.3716,188.4757,USD,BUY,2026-05-28
POP-59257421-2512,10,2,83.9956,121.4773,CHF,SELL,2026-05-25
JTI-60334764-9218,15,9,17.8318,102.7350,CHF,SELL,2026-05-28
NBP-47606295-0721,3,3,7.5424,416.8800,EUR,BUY,2026-06-28
HUB-27412464-0793,9,8,9.4322,46.8706,USD,BUY,2026-06-02
HTL-67618741-7799,15,10,23.1669,490.5764,USD,BUY,2026-05-08
UYO-81008477-6780,2,4,54.9662,338.9521,EUR,SELL,2026-05-22
LUI-76535084-7987,9,6,50.8608,177.0280,JPY,SELL,2026-06-20
CVR-44051770-4644,8,8,24.0528,452.2410,GBP,BUY,2026-06-16
BMJ-21743481-2406,7,7,36.8682,297.7909,USD,BUY,2026-06-22
NTM-54902112-0354,2,6,27.9960,304.2363,EUR,SELL,2026-06-16
MIQ-91570820-9788,11,3,15.9485,127.0230,JPY,SELL,2026-05-24
DAI-90079822-5132,14,10,10.6489,119.6632,USD,BUY,2026-05-16
DKM-24362221-2208,6,1,5.4995,241.1949,CHF,SELL,2026-05-22
IQL-47091211-4682,1,6,36.7822,433.7012,CHF,BUY,2026-06-11
GFE-31666276-9693,4,3,74.5006,65.9767,GBP,BUY,2026-06-06
KVN-64529482-0599,5,5,10.1280,124.2783,CHF,SELL,2026-06-14
NNU-44457151-7994,11,2,95.5784,201.0119,JPY,BUY,2026-05-22
YZD-16858529-1161,10,8,96.8037,124.2603,USD,SELL,2026-05-25
MJD-47847065-4158,8,10,17.0847,407.7688,EUR,BUY,2026-05-26
OWD-57190968-9419,13,2,41.9375,406.9606,USD,SELL,2026-05-24
WZL-92995892-9208,3,6,60.2089,455.7313,CHF,SELL,2026-06-07
ZJO-12407880-1870,14,4,55.9337,396.6076,EUR,BUY,2026-06-02
DXX-33335413-1207,1,1,60.4818,219.6496,CHF,BUY,2026-06-03
WET-23439406-7717,2,10,73.5225,110.3887,JPY,SELL,2026-05-25
EIP-35125065-9840,10,7,47.6221,107.2231,CHF,SELL,2026-06-12
PZY-02594948-2433,12,7,26.5071,496.2138,CHF,SELL,2026-06-21
QXQ-17796724-2966,7,3,54.0924,378.7913,USD,BUY,2026-06-22
RTF-52734944-8463,12,10,56.2557,178.1154,USD,BUY,2026-05-22
ZGJ-06055570-6604,11,9,71.9011,425.4606,CHF,BUY,2026-05-28
JVE-91114706-8807,13,9,99.4157,391.6284,JPY,SELL,2026-06-07
YKO-42779905-4099,7,1,86.1250,47.0622,USD,BUY,2026-06-09
LPY-36075564-2817,15,2,34.2199,263.2829,GBP,BUY,2026-05-27
SPU-14004812-6256,10,10,9.5959,259.1488,USD,SELL,2026-05-26
UWK-24953162-6879,8,2,75.3094,379.8722,GBP,BUY,2026-06-05
JMO-28324782-2388,14,10,36.1432,376.1747,JPY,BUY,2026-05-28
TMD-06964973-7664,1,1,33.4197,311.5176,EUR,SELL,2026-05-23
NOM-12450155-9617,7,4,84.4141,347.4812,GBP,BUY,2026-06-25
XDA-79648865-9461,4,10,3.7921,309.2602,EUR,BUY,2026-06-18
XWB-18669759-7968,15,10,61.7490,294.6547,CHF,SELL,2026-05-30
HHA-64855951-4020,8,9,84.3401,224.7986,JPY,SELL,2026-05-29
YAV-93493161-3747,11,3,28.0309,468.0374,EUR,SELL,2026-05-23
PDR-72986700-5356,12,10,5.6705,16.9251,EUR,BUY,2026-06-26
ZAN-40280136-0425,6,2,79.2574,181.4163,GBP,SELL,2026-06-19
PRG-05211782-8848,7,4,33.7537,328.9265,JPY,BUY,2026-05-18
OTE-96957598-9782,5,5,41.5768,272.0284,JPY,BUY,2026-05-10
PLU-22952168-6510,13,1,20.2932,196.6273,EUR,SELL,2026-05-29
ALX-56494116-0791,6,4,11.3976,429.1833,GBP,SELL,2026-06-29
KVD-19980439-0554,15,10,42.9816,131.5164,EUR,BUY,2026-06-22
RDH-05313813-5872,4,5,54.6513,67.3597,USD,SELL,2026-06-13
YRA-97956611-0347,15,2,32.9435,313.2124,GBP,BUY,2026-06-25
ESK-99690479-4223,7,1,58.4782,88.5605,JPY,SELL,2026-05-25
GLN-10820894-0846,7,1,67.2647,198.7286,EUR,BUY,2026-05-22
YTS-95696634-5235,5,8,96.0488,233.9623,JPY,SELL,2026-06-27
ULY-95281834-9290,10,9,1.1808,490.1259,CHF,BUY,2026-05-31
JPI-11691974-4158,11,9,30.8576,165.5923,USD,SELL,2026-05-22
XLP-15848311-4638,13,1,48.9831,271.5582,EUR,BUY,2026-06-04
URJ-19726280-6601,15,10,57.0942,472.2618,JPY,SELL,2026-06-28
EFD-75529589-4947,6,4,41.7952,96.1712,GBP,SELL,2026-06-21
WQY-05390636-6421,14,5,31.8747,164.4417,GBP,BUY,2026-05-30
JOI-47072266-0045,13,10,46.8050,340.1618,EUR,BUY,2026-06-18
LCQ-47905120-6793,3,3,53.6430,385.2780,EUR,SELL,2026-06-24
WOJ-16071694-3259,7,1,26.4887,337.7690,USD,SELL,2026-06-08
BND-72904779-6042,5,4,53.3933,286.0453,USD,SELL,2026-05-15
EDF-71782869-8041,11,10,64.1332,190.9973,GBP,SELL,2026-06-08
IKW-61314021-1937,4,6,65.8624,320.3415,JPY,BUY,2026-06-19
SIJ-78770947-5034,1,5,70.0821,354.0840,GBP,SELL,2026-06-07
MXG-31764904-2399,14,3,25.9998,250.2075,USD,BUY,2026-05-26
NUO-76989258-1254,9,3,29.4725,438.1594,EUR,SELL,2026-05-23
QWN-91543840-4344,6,5,55.1342,495.5205,CHF,BUY,2026-05-18
AYD-17857814-6389,9,8,8.8580,117.9079,GBP,SELL,2026-05-26
LYN-44163932-5751,9,5,14.8294,355.4133,USD,SELL,2026-05-31
NZP-12730940-9910,8,9,11.4032,332.3131,EUR,BUY,2026-06-15
LQA-43727545-6385,1,9,22.9784,481.9998,EUR,SELL,2026-06-02
AHN-99841436-6202,15,6,48.4169,300.8483,CHF,SELL,2026-06-02
JIE-51894704-8808,2,10,93.8627,141.7369,CHF,BUY,2026-05-30
OVR-60025050-4347,8,5,48.5877,144.6890,CHF,BUY,2026-05-26
XPL-38912638-9795,12,7,27.7847,495.6123,EUR,BUY,2026-05-25
